,0
2998,0
2999,0
3000,0
3001,1
3002,1
3003,1
3004,0
3005,0
3006,0
3007,1
3008,1
3009,1
3010,1
3011,0
3012,0
3013,1
3014,1
3015,1
3016,1
3017,1
3018,0
3019,0
3020,1
3021,1
3022,1
3023,1
3024,0
3025,1
3026,0
3027,1
3028,0
3029,1
3030,1
3031,0
3032,0
3033,1
3034,1
3035,1
3036,1
3037,1
3038,0
3039,1
3040,1
3041,1
3042,1
3043,0
3044,1
3045,1
3046,1
3047,1
3048,1
3049,0
3050,1
3051,0
3052,1
3053,1
3054,1
3055,1
3056,0
3057,1
3058,1
3059,0
3060,1
3061,1
3062,0
3063,0
3064,1
3065,0
3066,0
3067,0
3068,1
3069,0
3070,0
3071,0
3072,1
3073,1
3074,0
3075,0
3076,0
3077,0
3078,0
3079,1
3080,1
3081,0
3082,1
3083,0
3084,1
3085,1
3086,1
3087,0
3088,0
3089,1
3090,0
3091,1
3092,1
3093,0
3094,1
3095,0
3096,0
3097,0
3098,0
3099,0
3100,1
3101,0
3102,0
3103,1
3104,0
3105,0
3106,0
3107,1
3108,0
3109,1
3110,0
3111,1
3112,0
3113,1
3114,0
3115,0
3116,0
3117,0
3118,0
3119,1
3120,0
3121,0
3122,0
3123,0
3124,1
3125,0
3126,0
3127,1
3128,1
3129,0
3130,1
3131,1
3132,0
3133,0
3134,0
3135,1
3136,1
3137,1
3138,0
3139,0
3140,1
3141,0
3142,1
3143,1
3144,1
3145,1
3146,0
3147,0
3148,0
3149,1
3150,1
3151,1
3152,1
3153,1
3154,0
3155,0
3156,1
3157,1
3158,1
3159,0
3160,0
3161,0
3162,0
3163,1
3164,0
3165,1
3166,0
3167,0
3168,1
3169,0
3170,0
3171,0
3172,1
3173,1
3174,1
3175,0
3176,0
3177,1
3178,1
3179,0
3180,0
3181,0
3182,1
3183,1
3184,0
3185,0
3186,1
3187,1
3188,0
3189,1
3190,1
3191,1
3192,1
3193,0
3194,1
3195,0
3196,0
3197,1
3198,1
3199,1
3200,1
3201,0
3202,1
3203,1
3204,1
3205,1
3206,0
3207,1
3208,0
3209,1
3210,1
3211,1
3212,1
3213,1
3214,0
3215,1
3216,1
3217,0
3218,1
3219,0
3220,0
3221,0
3222,0
3223,0
3224,1
3225,1
3226,0
3227,1
3228,1
3229,0
3230,0
3231,0
3232,1
3233,0
3234,0
3235,1
3236,0
3237,0
3238,1
3239,1
3240,1
3241,1
3242,0
3243,0
3244,0
3245,0
3246,0
3247,1
3248,1
3249,0
3250,0
3251,0
3252,0
3253,0
3254,1
3255,0
3256,0
3257,1
3258,0
3259,1
3260,1
3261,0
3262,0
3263,1
3264,0
3265,0
3266,1
3267,1
3268,0
3269,1
3270,0
3271,0
3272,0
3273,0
3274,1
3275,0
3276,0
3277,0
3278,0
3279,1
3280,0
3281,0
3282,0
3283,0
3284,1
3285,0
3286,1
3287,1
3288,0
3289,1
3290,0
3291,0
3292,0
3293,1
3294,0
3295,1
3296,1
3297,1
3298,0
3299,0
3300,1
3301,0
3302,0
3303,0
3304,0
3305,0
3306,1
3307,0
3308,1
3309,1
3310,0
3311,0
3312,0
3313,0
3314,0
3315,1
3316,0
3317,1
3318,1
3319,0
3320,1
3321,0
3322,0
3323,1
3324,0
3325,0
3326,0
3327,0
3328,1
3329,1
3330,0
3331,1
3332,0
3333,0
3334,0
3335,1
3336,1
3337,1
3338,1
3339,0
3340,1
3341,1
3342,0
3343,1
3344,0
3345,1
3346,1
3347,0
3348,1
3349,1
3350,0
3351,0
3352,1
3353,0
3354,1
3355,0
3356,1
3357,0
3358,1
3359,1
3360,0
3361,1
3362,1
3363,1
3364,0
3365,0
3366,1
3367,1
3368,0
3369,0
3370,0
3371,1
3372,1
3373,1
3374,0
3375,1
3376,1
3377,0
3378,0
3379,1
3380,1
3381,0
3382,0
3383,0
3384,1
3385,0
3386,1
3387,0
3388,0
3389,1
3390,1
3391,0
3392,0
3393,0
3394,1
3395,1
3396,0
3397,0
3398,0
3399,1
3400,1
3401,0
3402,0
3403,0
3404,1
3405,0
3406,1
3407,1
3408,1
3409,0
3410,1
3411,1
3412,0
3413,0
3414,0
3415,1
3416,0
3417,0
3418,0
3419,1
3420,0
3421,0
3422,1
3423,1
3424,1
3425,1
3426,0
3427,1
3428,0
3429,0
3430,0
3431,1
3432,0
3433,1
3434,1
3435,1
3436,0
3437,1
3438,1
3439,0
3440,0
3441,0
3442,0
3443,0
3444,1
3445,0
3446,0
3447,0
3448,1
3449,0
3450,0
3451,1
3452,1
3453,0
3454,0
3455,0
3456,1
3457,1
3458,1
3459,0
3460,1
3461,0
3462,0
3463,1
3464,0
3465,0
3466,1
3467,1
3468,0
3469,1
3470,1
3471,0
3472,1
3473,1
3474,1
3475,0
3476,1
3477,1
3478,1
3479,0
3480,1
3481,1
3482,0
3483,0
3484,0
3485,0
3486,1
3487,0
3488,0
3489,0
3490,1
3491,0
3492,1
3493,0
3494,1
3495,0
3496,1
3497,1
3498,1
3499,0
3500,0
3501,1
3502,0
3503,0
3504,0
3505,0
3506,1
3507,0
3508,0
3509,1
3510,0
3511,0
3512,0
3513,1
3514,0
3515,1
3516,1
3517,1
3518,0
3519,1
3520,0
3521,1
3522,1
3523,1
3524,1
3525,1
3526,1
3527,1
3528,0
3529,0
3530,0
3531,1
3532,1
3533,1
3534,1
3535,0
3536,1
3537,1
3538,1
3539,0
3540,0
3541,0
3542,0
3543,0
3544,1
3545,1
3546,0
3547,1
3548,1
3549,1
3550,0
3551,1
3552,0
3553,0
3554,1
3555,1
3556,0
3557,0
3558,0
3559,1
3560,0
3561,1
3562,0
3563,1
3564,0
3565,0
3566,1
3567,0
3568,0
3569,0
3570,0
3571,1
3572,0
3573,1
3574,0
3575,0
3576,1
3577,0
3578,0
3579,0
3580,1
3581,0
3582,1
3583,1
3584,1
3585,1
3586,1
3587,1
3588,0
3589,1
3590,1
3591,0
3592,1
3593,1
3594,0
3595,1
3596,1
3597,1
3598,0
3599,1
3600,0
3601,0
3602,1
3603,0
3604,0
3605,1
3606,1
3607,1
3608,1
3609,0
3610,0
3611,1
3612,0
3613,0
3614,0
3615,0
3616,0
3617,0
3618,0
3619,1
3620,0
3621,1
3622,1
3623,1
3624,0
3625,0
3626,1
3627,0
3628,0
3629,0
3630,1
3631,1
3632,0
3633,1
3634,0
3635,0
3636,1
3637,0
3638,0
3639,1
3640,1
3641,1
3642,0
3643,1
3644,0
3645,0
3646,0
3647,0
3648,0
3649,1
3650,1
3651,0
3652,1
3653,1
3654,0
3655,0
3656,0
3657,1
3658,0
3659,1
3660,1
3661,1
3662,1
3663,0
3664,1
3665,0
3666,0
3667,0
3668,0
3669,1
3670,1
3671,0
3672,1
3673,1
3674,0
3675,1
3676,0
3677,1
3678,1
3679,0
3680,1
3681,1
3682,1
3683,0
3684,1
3685,0
3686,1
3687,1
3688,1
3689,1
3690,1
3691,1
3692,0
3693,0
3694,1
3695,1
3696,1
3697,0
3698,1
3699,0
3700,0
3701,1
3702,1
3703,0
3704,1
3705,0
3706,1
3707,1
3708,1
3709,0
3710,0
3711,1
3712,0
3713,0
3714,0
3715,1
3716,0
3717,0
3718,0
3719,1
3720,1
3721,0
3722,0
3723,0
3724,1
3725,1
3726,1
3727,1
3728,0
3729,0
3730,1
3731,1
3732,1
3733,0
3734,1
3735,0
3736,1
3737,1
3738,0
3739,1
3740,0
3741,1
3742,0
3743,0
3744,0
3745,0
3746,1
3747,0
3748,1
3749,1
3750,1
3751,0
3752,1
3753,1
3754,0
3755,0
3756,0
3757,1
3758,0
3759,1
3760,1
3761,0
3762,0
3763,0
3764,0
3765,0
3766,0
3767,1
3768,1
3769,1
3770,0
3771,1
3772,1
3773,1
3774,0
3775,0
3776,1
3777,0
3778,1
3779,0
3780,1
3781,0
3782,0
3783,1
3784,0
3785,1
3786,0
3787,0
3788,0
3789,0
3790,0
3791,1
3792,0
3793,1
3794,1
3795,1
3796,0
3797,1
3798,0
3799,1
3800,0
3801,0
3802,1
3803,0
3804,1
3805,0
3806,1
3807,0
3808,1
3809,0
3810,1
3811,1
3812,1
3813,0
3814,0
3815,0
3816,0
3817,0
3818,0
3819,0
3820,0
3821,0
3822,0
3823,1
3824,0
3825,0
3826,0
3827,1
3828,1
3829,0
3830,1
3831,0
3832,0
3833,0
3834,0
3835,0
3836,1
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,0
3844,1
3845,1
3846,1
3847,1
3848,1
3849,1
3850,0
3851,0
3852,0
3853,0
3854,0
3855,1
3856,0
3857,1
3858,0
3859,1
3860,1
3861,1
3862,1
3863,1
3864,1
3865,0
3866,0
3867,0
3868,0
3869,1
3870,1
3871,0
3872,0
3873,1
3874,0
3875,0
3876,0
3877,1
3878,1
3879,0
3880,0
3881,1
3882,0
3883,1
3884,0
3885,1
3886,0
3887,0
3888,0
3889,1
3890,0
3891,1
3892,0
3893,0
3894,1
3895,1
3896,0
3897,0
3898,1
3899,1
3900,0
3901,0
3902,0
3903,1
3904,0
3905,0
3906,0
3907,0
3908,0
3909,1
3910,1
3911,1
3912,1
3913,1
3914,0
3915,0
3916,1
3917,1
3918,0
3919,0
3920,1
3921,0
3922,0
3923,0
3924,1
3925,1
3926,0
3927,1
3928,0
3929,1
3930,0
3931,0
3932,1
3933,1
3934,1
3935,0
3936,0
3937,1
3938,0
3939,0
3940,1
3941,0
3942,1
3943,1
3944,1
3945,0
3946,1
3947,0
3948,0
3949,0
3950,0
3951,1
3952,1
3953,1
3954,0
3955,0
3956,1
3957,0
3958,0
3959,1
3960,0
3961,1
3962,0
3963,1
3964,1
3965,0
3966,0
3967,0
3968,0
3969,0
3970,1
3971,0
3972,1
3973,1
3974,0
3975,1
3976,0
3977,0
3978,0
3979,1
3980,1
3981,0
3982,1
3983,1
3984,1
3985,0
3986,1
3987,1
3988,0
3989,1
3990,0
3991,0
3992,0
3993,1
3994,1
3995,0
3996,0
3997,0
3998,1
3999,1
4000,1
4001,0
4002,0
4003,1
4004,0
4005,0
4006,0
4007,0
4008,1
4009,0
4010,0
4011,0
4012,1
4013,0
4014,0
4015,0
4016,0
4017,1
4018,1
4019,1
4020,0
4021,0
4022,0
4023,1
4024,1
4025,0
4026,0
4027,1
4028,1
4029,1
4030,0
4031,1
4032,1
4033,1
4034,1
4035,1
4036,0
4037,1
4038,1
4039,0
4040,0
4041,1
4042,0
4043,1
4044,0
4045,1
4046,0
4047,0
4048,1
4049,0
4050,0
4051,0
4052,0
4053,1
4054,1
4055,1
4056,0
4057,1
4058,0
4059,1
4060,1
4061,1
4062,0
4063,1
4064,1
4065,0
4066,0
4067,0
4068,1
4069,0
4070,0
4071,1
4072,1
4073,0
4074,1
4075,1
4076,0
4077,1
4078,1
4079,0
4080,1
4081,1
4082,1
4083,0
4084,1
4085,1
4086,1
4087,0
4088,1
4089,0
4090,1
4091,0
4092,1
4093,0
4094,1
4095,1
4096,1
4097,0
4098,1
4099,0
4100,0
4101,1
4102,0
4103,0
4104,1
4105,0
4106,0
4107,1
4108,0
4109,1
4110,1
4111,0
4112,0
4113,1
4114,1
4115,1
4116,1
4117,0
4118,1
4119,1
4120,1
4121,0
4122,1
4123,0
4124,1
4125,0
4126,1
4127,1
4128,0
4129,0
4130,0
4131,0
4132,1
4133,0
4134,0
4135,1
4136,0
4137,1
4138,0
4139,0
4140,1
4141,1
4142,0
4143,0
4144,1
4145,1
4146,0
4147,0
4148,1
4149,0
4150,0
4151,0
4152,0
4153,1
4154,1
4155,0
4156,0
4157,0
4158,1
4159,1
4160,1
4161,1
4162,1
4163,0
4164,1
4165,0
4166,1
4167,0
4168,0
4169,0
4170,1
4171,0
4172,0
4173,0
4174,0
4175,1
4176,1
4177,0
4178,1
4179,0
4180,1
4181,0
4182,1
4183,1
4184,1
4185,0
4186,0
4187,0
4188,1
4189,0
4190,0
4191,0
4192,0
4193,1
4194,1
4195,0
4196,0
4197,0
4198,0
4199,1
4200,0
4201,0
4202,1
4203,1
4204,1
4205,1
4206,1
4207,0
4208,0
4209,0
4210,0
4211,1
4212,1
4213,0
4214,1
4215,0
4216,0
4217,1
4218,1
4219,1
4220,1
4221,0
4222,0
4223,1
4224,0
4225,1
4226,0
4227,0
4228,1
4229,1
4230,1
4231,1
4232,0
4233,1
4234,1
4235,1
4236,0
4237,0
4238,0
4239,0
4240,0
4241,1
4242,1
4243,1
4244,1
4245,1
4246,0
4247,0
4248,0
4249,1
4250,0
4251,0
4252,0
4253,0
4254,1
4255,1
4256,0
4257,0
4258,1
4259,0
4260,1
4261,1
4262,0
4263,1
4264,0
4265,1
4266,0
4267,0
4268,1
4269,0
4270,0
4271,1
4272,0
4273,1
4274,0
4275,1
4276,0
4277,0
4278,1
4279,1
4280,1
4281,1
4282,0
4283,1
4284,0
4285,0
4286,0
4287,1
4288,1
4289,0
4290,0
4291,1
4292,1
4293,1
4294,0
4295,1
4296,0
4297,0
4298,1
4299,1
4300,0
4301,1
4302,1
4303,1
4304,0
4305,0
4306,0
4307,1
4308,0
4309,1
4310,0
4311,0
4312,1
4313,0
4314,0
4315,0
4316,0
4317,0
4318,1
4319,1
4320,0
4321,1
4322,1
4323,0
4324,0
4325,1
4326,0
4327,0
4328,1
4329,0
4330,0
4331,1
4332,0
4333,1
4334,0
4335,0
4336,0
4337,1
4338,1
4339,0
4340,1
4341,1
4342,1
4343,1
4344,1
4345,0
4346,1
4347,0
4348,1
4349,0
4350,0
4351,0
4352,0
4353,1
4354,1
4355,1
4356,1
4357,1
4358,1
4359,0
4360,1
4361,1
4362,0
4363,1
4364,0
4365,0
4366,1
4367,1
4368,1
4369,1
4370,1
4371,1
4372,1
4373,1
4374,0
4375,1
4376,0
4377,0
4378,0
4379,1
4380,1
4381,0
4382,1
4383,1
4384,1
4385,0
4386,0
4387,0
4388,0
4389,1
4390,1
4391,0
4392,0
4393,1
4394,1
4395,1
4396,0
4397,1
4398,1
4399,1
4400,1
4401,0
4402,1
4403,0
4404,0
4405,0
4406,0
4407,0
4408,0
4409,0
4410,0
4411,0
4412,0
4413,0
4414,0
4415,1
4416,0
4417,0
4418,0
4419,1
4420,0
4421,0
4422,0
4423,0
4424,1
4425,1
4426,1
4427,0
4428,0
4429,1
4430,1
4431,0
4432,1
4433,0
4434,1
4435,0
4436,0
4437,0
4438,1
4439,1
4440,1
4441,1
4442,1
4443,0
4444,0
4445,1
4446,0
4447,1
4448,1
4449,0
4450,0
4451,0
4452,0
4453,0
4454,0
4455,0
4456,1
4457,0
4458,1
4459,1
4460,0
4461,0
4462,1
4463,1
4464,1
4465,1
4466,0
4467,1
4468,0
4469,1
4470,1
4471,1
4472,1
4473,1
4474,1
4475,1
4476,1
4477,0
4478,0
4479,1
4480,0
4481,0
4482,1
4483,0
4484,1
4485,1
4486,0
4487,1
4488,0
4489,0
4490,0
4491,1
4492,1
4493,0
4494,1
4495,1
4496,0
4497,0
4498,0
4499,0
4500,1
4501,1
4502,0
4503,1
4504,1
4505,1
4506,1
4507,0
4508,1
4509,0
4510,1
4511,1
4512,0
4513,0
4514,0
4515,1
4516,1
4517,0
4518,0
4519,0
4520,0
4521,1
4522,1
4523,0
4524,0
4525,0
4526,0
4527,1
4528,1
4529,1
4530,0
4531,1
4532,0
4533,0
4534,0
4535,1
4536,0
4537,0
4538,1
4539,1
4540,0
4541,0
4542,0
4543,0
4544,1
4545,1
4546,0
4547,1
4548,0
4549,1
4550,0
4551,0
4552,1
4553,1
4554,0
4555,0
4556,0
4557,0
4558,1
4559,1
4560,0
4561,0
4562,1
4563,0
4564,1
4565,0
4566,1
4567,0
4568,0
4569,0
4570,0
4571,0
4572,0
4573,1
4574,1
4575,0
4576,1
4577,1
4578,1
4579,1
4580,0
4581,1
4582,0
4583,0
4584,1
4585,1
4586,0
4587,0
4588,0
4589,1
4590,0
4591,0
4592,1
4593,0
4594,1
4595,1
4596,1
4597,0
4598,1
4599,0
4600,0
4601,1
4602,1
4603,0
4604,1
4605,1
4606,0
4607,0
4608,1
4609,1
4610,0
4611,1
4612,0
4613,0
4614,0
4615,0
4616,0
4617,0
4618,0
4619,0
4620,0
4621,0
4622,0
4623,1
4624,1
4625,1
4626,0
4627,0
4628,1
4629,0
4630,0
4631,0
4632,1
4633,1
4634,0
4635,1
4636,1
4637,1
4638,1
4639,1
4640,0
4641,0
4642,1
4643,0
4644,0
4645,0
4646,0
4647,1
4648,1
4649,1
4650,0
4651,0
4652,1
4653,0
4654,1
4655,1
4656,0
4657,1
4658,0
4659,1
4660,0
4661,1
4662,0
4663,1
4664,0
4665,0
4666,0
4667,0
4668,0
4669,1
4670,0
4671,1
4672,1
4673,0
4674,1
4675,0
4676,0
4677,1
4678,1
4679,1
4680,1
4681,0
4682,0
4683,1
4684,0
4685,0
4686,0
4687,0
4688,0
4689,0
4690,1
4691,0
4692,1
4693,0
4694,1
4695,0
4696,0
4697,0
4698,1
4699,0
4700,0
4701,0
4702,1
4703,0
4704,0
4705,0
4706,1
4707,0
4708,1
4709,1
4710,1
4711,1
4712,1
4713,1
4714,0
4715,0
4716,1
4717,1
4718,0
4719,0
4720,0
4721,1
4722,0
4723,0
4724,0
4725,1
4726,1
4727,0
4728,1
4729,0
4730,1
4731,1
4732,1
4733,1
4734,0
4735,1
4736,1
4737,1
4738,0
4739,0
4740,1
4741,1
4742,1
4743,1
4744,1
4745,1
4746,1
4747,1
4748,0
4749,0
4750,1
4751,0
4752,0
4753,1
4754,0
4755,1
4756,0
4757,1
4758,1
4759,0
4760,0
4761,0
4762,0
4763,1
4764,0
4765,0
4766,1
4767,0
4768,1
4769,1
4770,0
4771,0
4772,0
4773,0
4774,1
4775,0
4776,1
4777,1
4778,0
4779,0
4780,1
4781,1
4782,1
4783,1
4784,0
4785,0
4786,1
4787,1
4788,0
4789,1
4790,0
4791,0
4792,1
4793,0
4794,1
4795,0
4796,1
4797,1
4798,1
4799,0
4800,0
4801,1
4802,1
4803,0
4804,0
4805,0
4806,0
4807,0
4808,0
4809,0
4810,1
4811,0
4812,1
4813,1
4814,0
4815,0
4816,0
4817,1
4818,0
4819,0
4820,0
4821,0
4822,0
4823,0
4824,0
4825,0
4826,0
4827,0
4828,0
4829,0
4830,1
4831,1
4832,1
4833,1
4834,1
4835,0
4836,0
4837,0
4838,0
4839,1
4840,1
4841,0
4842,0
4843,0
4844,0
4845,1
4846,0
4847,1
4848,1
4849,1
4850,1
4851,1
4852,0
4853,0
4854,0
4855,0
4856,0
4857,0
4858,0
4859,1
4860,0
4861,0
4862,0
4863,1
4864,1
4865,1
4866,1
4867,1
4868,0
4869,0
4870,1
4871,0
4872,0
4873,1
4874,0
4875,0
4876,1
4877,1
4878,1
4879,1
4880,0
4881,1
4882,0
4883,0
4884,0
4885,0
4886,1
4887,0
4888,0
4889,0
4890,1
4891,1
4892,0
4893,0
4894,0
4895,0
4896,1
4897,0
4898,0
4899,1
4900,1
4901,1
4902,0
4903,0
4904,0
4905,0
4906,1
4907,1
4908,1
4909,0
4910,1
4911,0
4912,0
4913,1
4914,1
4915,0
4916,1
4917,1
4918,0
4919,1
4920,1
4921,1
4922,0
4923,0
4924,1
4925,0
4926,1
4927,1
4928,1
4929,0
4930,1
4931,1
4932,0
4933,1
4934,0
4935,0
4936,0
4937,0
4938,0
4939,1
4940,0
4941,1
4942,0
4943,0
4944,1
4945,1
4946,1
4947,1
4948,1
4949,0
4950,1
4951,0
4952,1
4953,0
4954,0
4955,1
4956,1
4957,1
4958,1
4959,1
4960,1
4961,1
4962,0
4963,1
4964,1
4965,0
4966,0
4967,1
4968,0
4969,0
4970,1
4971,0
4972,0
4973,1
4974,0
4975,1
4976,1
4977,1
4978,0
4979,1
4980,1
4981,0
4982,1
4983,1
4984,0
4985,0
4986,1
4987,0
4988,0
4989,1
4990,0
4991,1
4992,0
4993,1
4994,1
4995,0
4996,1
4997,1
4998,1
4999,0
5000,0
5001,1
5002,0
5003,0
5004,0
5005,1
5006,0
5007,0
5008,1
5009,1
5010,1
5011,0
5012,0
5013,1
5014,0
5015,1
5016,0
5017,0
5018,0
5019,0
5020,0
5021,0
5022,0
5023,0
5024,1
5025,1
5026,1
5027,0
5028,1
5029,0
5030,0
5031,0
5032,1
5033,0
5034,1
5035,1
5036,1
5037,1
5038,0
5039,1
5040,1
5041,0
5042,0
5043,1
5044,1
5045,0
5046,1
5047,1
5048,1
5049,0
5050,0
5051,0
5052,0
5053,1
5054,0
5055,0
5056,0
5057,0
5058,1
5059,1
5060,0
5061,0
5062,1
5063,0
5064,1
5065,0
5066,0
5067,1
5068,1
5069,0
5070,1
5071,1
5072,1
5073,0
5074,0
5075,0
5076,1
5077,0
5078,0
5079,0
5080,0
5081,0
5082,0
5083,0
5084,1
5085,0
5086,0
5087,1
5088,1
5089,1
5090,0
5091,0
5092,1
5093,1
5094,1
5095,1
5096,1
5097,1
5098,1
5099,1
5100,1
5101,1
5102,1
5103,0
5104,1
5105,0
5106,0
5107,0
5108,0
5109,0
5110,1
5111,0
5112,1
5113,0
5114,1
5115,1
5116,1
5117,0
5118,0
5119,0
5120,1
5121,0
5122,1
5123,0
5124,0
5125,0
5126,0
5127,0
5128,0
5129,1
5130,0
5131,0
5132,1
5133,0
5134,0
5135,0
5136,1
5137,0
5138,0
5139,1
5140,0
5141,1
5142,1
5143,1
5144,1
5145,0
5146,0
5147,1
5148,1
5149,0
5150,0
5151,0
5152,0
5153,1
5154,0
5155,1
5156,0
5157,1
5158,1
5159,1
5160,0
5161,0
5162,0
5163,0
5164,1
5165,1
5166,0
5167,1
5168,0
5169,0
5170,0
5171,1
5172,1
5173,1
5174,1
5175,1
5176,1
5177,1
5178,0
5179,1
5180,1
5181,1
5182,0
5183,0
5184,0
5185,0
5186,0
5187,1
5188,1
5189,1
5190,0
5191,0
5192,1
5193,0
5194,0
5195,0
5196,0
5197,0
5198,1
5199,1
5200,0
5201,1
5202,0
5203,0
5204,1
5205,0
5206,1
5207,1
5208,0
5209,1
5210,1
5211,0
5212,0
5213,0
5214,1
5215,1
5216,1
5217,0
5218,1
5219,0
5220,1
5221,0
5222,0
5223,1
5224,1
5225,1
5226,1
5227,0
5228,0
5229,0
5230,1
5231,1
5232,0
5233,1
5234,1
5235,0
5236,1
5237,1
5238,0
5239,1
5240,0
5241,1
5242,1
5243,1
5244,0
5245,0
5246,0
5247,1
5248,1
5249,1
5250,1
5251,1
5252,1
5253,1
5254,1
5255,0
5256,0
5257,0
5258,0
5259,1
5260,0
5261,1
5262,1
5263,0
5264,0
5265,0
5266,0
5267,1
5268,1
5269,1
5270,0
5271,1
5272,0
5273,0
5274,1
5275,1
5276,1
5277,0
5278,0
5279,0
5280,0
5281,1
5282,0
5283,0
5284,0
5285,1
5286,1
5287,1
5288,1
5289,1
5290,0
5291,0
5292,1
5293,1
5294,1
5295,1
5296,0
5297,1
5298,1
5299,1
5300,0
5301,0
5302,1
5303,0
5304,1
5305,1
5306,1
5307,0
5308,1
5309,1
5310,1
5311,1
5312,0
5313,1
5314,1
5315,1
5316,0
5317,0
5318,1
5319,1
5320,1
5321,1
5322,1
5323,1
5324,0
5325,1
5326,0
5327,0
5328,0
5329,1
5330,1
5331,0
5332,0
5333,1
5334,0
5335,0
5336,1
5337,1
5338,0
5339,1
5340,0
5341,1
5342,0
5343,1
5344,1
5345,0
5346,1
5347,0
5348,1
5349,0
5350,1
5351,0
5352,1
5353,0
5354,0
5355,0
5356,1
5357,1
5358,1
5359,0
5360,0
5361,0
5362,1
5363,1
5364,0
5365,1
5366,0
5367,1
5368,1
5369,0
5370,0
5371,0
5372,0
5373,1
5374,1
5375,0
5376,0
5377,0
5378,1
5379,0
5380,0
5381,0
5382,0
5383,0
5384,1
5385,0
5386,1
5387,0
5388,0
5389,0
5390,1
5391,0
5392,0
5393,1
5394,0
5395,0
5396,0
5397,0
5398,0
5399,0
5400,0
5401,0
5402,1
5403,1
5404,0
5405,1
5406,1
5407,1
5408,0
5409,0
5410,0
5411,1
5412,0
5413,1
5414,0
5415,0
5416,0
5417,1
5418,0
5419,1
5420,1
5421,1
5422,1
5423,0
5424,1
5425,0
5426,0
5427,1
5428,1
5429,0
5430,1
5431,1
5432,1
5433,0
5434,0
5435,0
5436,0
5437,1
5438,0
5439,0
5440,0
5441,1
5442,0
5443,1
5444,1
5445,0
5446,0
5447,0
5448,0
5449,1
5450,0
5451,0
5452,1
5453,0
5454,1
5455,1
5456,0
5457,1
5458,1
5459,0
5460,0
5461,1
5462,1
5463,1
5464,1
5465,1
5466,0
5467,0
5468,0
5469,0
5470,0
5471,0
5472,1
5473,1
5474,0
5475,1
5476,1
5477,1
5478,0
5479,1
5480,1
5481,1
5482,1
5483,0
5484,1
5485,1
5486,1
5487,0
5488,0
5489,1
5490,1
5491,1
5492,1
5493,0
5494,0
5495,1
5496,0
5497,0
5498,1
5499,1
5500,1
5501,1
5502,1
5503,1
5504,0
5505,0
5506,1
5507,1
5508,0
5509,0
5510,1
5511,0
5512,1
5513,1
5514,1
5515,1
5516,0
5517,1
5518,1
5519,1
5520,0
5521,0
5522,1
5523,1
5524,0
5525,1
5526,0
5527,1
5528,1
5529,1
5530,0
5531,1
5532,1
5533,1
5534,1
5535,1
5536,0
5537,1
5538,1
5539,0
5540,1
5541,0
5542,1
5543,0
5544,1
5545,1
5546,0
5547,0
5548,1
5549,0
5550,0
5551,0
5552,0
5553,0
5554,0
5555,0
5556,1
5557,1
5558,1
5559,0
5560,1
5561,1
5562,0
5563,0
5564,0
5565,1
5566,0
5567,0
5568,1
5569,0
5570,0
5571,0
5572,1
5573,1
5574,0
5575,1
5576,0
5577,1
5578,0
5579,1
5580,1
5581,0
5582,0
5583,1
5584,0
5585,1
5586,0
5587,0
5588,1
5589,0
5590,0
5591,0
5592,0
5593,0
5594,0
5595,0
5596,0
5597,0
5598,0
5599,1
5600,1
5601,1
5602,0
5603,1
5604,0
5605,0
5606,1
5607,0
5608,0
5609,1
5610,1
5611,0
5612,1
5613,0
5614,0
5615,1
5616,0
5617,1
5618,1
5619,1
5620,1
5621,0
5622,0
5623,0
5624,0
5625,0
5626,1
5627,1
5628,0
5629,0
5630,1
5631,0
5632,1
5633,1
5634,0
5635,1
5636,0
5637,0
5638,0
5639,0
5640,1
5641,1
5642,1
5643,0
5644,0
5645,1
5646,0
5647,0
5648,1
5649,0
5650,1
5651,0
5652,0
5653,1
5654,1
5655,1
5656,0
5657,0
5658,1
5659,1
5660,0
5661,0
5662,0
5663,1
5664,0
5665,0
5666,1
5667,0
5668,0
5669,0
5670,0
5671,0
5672,1
5673,1
5674,0
5675,0
5676,0
5677,1
5678,0
5679,1
5680,1
5681,0
5682,1
5683,0
5684,1
5685,1
5686,0
5687,0
5688,1
5689,0
5690,0
5691,1
5692,1
5693,0
5694,0
5695,0
5696,0
5697,0
5698,1
5699,0
5700,0
5701,0
5702,0
5703,1
5704,1
5705,0
5706,1
5707,0
5708,1
5709,0
5710,1
5711,1
5712,0
5713,0
5714,0
5715,1
5716,0
5717,0
5718,0
5719,0
5720,0
5721,1
5722,0
5723,1
5724,0
5725,1
5726,1
5727,1
5728,0
5729,1
5730,1
5731,1
5732,1
5733,0
5734,1
5735,1
5736,1
5737,0
5738,1
5739,1
5740,0
5741,0
5742,1
5743,1
5744,1
5745,0
5746,0
5747,1
5748,1
5749,0
5750,0
5751,0
5752,0
5753,1
5754,0
5755,1
5756,0
5757,1
5758,1
5759,1
5760,0
5761,1
5762,0
5763,0
5764,1
5765,1
5766,0
5767,1
5768,1
5769,0
5770,0
5771,1
5772,0
5773,0
5774,1
5775,1
5776,1
5777,0
5778,0
5779,0
5780,1
5781,0
5782,1
5783,1
5784,1
5785,1
5786,1
5787,0
5788,1
5789,1
5790,0
5791,1
5792,1
5793,1
5794,1
5795,1
5796,1
